codec,qp,category,frame,num_points
avc,32,laptop,frame000130_AVCRA_32,64097
avc,32,laptop,frame000135_AVCRA_32,44710
avc,32,laptop,frame000140_AVCRA_32,36621
avc,32,laptop,frame000145_AVCRA_32,33997
avc,32,laptop,frame000150_AVCRA_32,51315
avc,32,laptop,frame000155_AVCRA_32,53511
avc,32,laptop,frame000160_AVCRA_32,64006
avc,32,laptop,frame000165_AVCRA_32,48600
avc,32,laptop,frame000180_AVCRA_32,25766
avc,32,plant,frame000001_AVCRA_32,13056
avc,32,plant,frame000006_AVCRA_32,14733
avc,32,plant,frame000011_AVCRA_32,12571
avc,32,plant,frame000016_AVCRA_32,12064
avc,32,plant,frame000021_AVCRA_32,13799
avc,32,plant,frame000026_AVCRA_32,19913
avc,32,plant,frame000031_AVCRA_32,16706
avc,32,plant,frame000036_AVCRA_32,20956
avc,32,plant,frame000041_AVCRA_32,15756
avc,32,plant,frame000046_AVCRA_32,11722
avc,32,plant,frame000051_AVCRA_32,16136
avc,32,plant,frame000056_AVCRA_32,23029
avc,32,plant,frame000061_AVCRA_32,25110
avc,32,plant,frame000066_AVCRA_32,18605
avc,32,plant,frame000071_AVCRA_32,20785
avc,32,plant,frame000076_AVCRA_32,10122
avc,32,plant,frame000081_AVCRA_32,22302
avc,32,plant,frame000086_AVCRA_32,19383
avc,32,plant,frame000091_AVCRA_32,17590
avc,32,plant,frame000096_AVCRA_32,18995
avc,32,plant,frame000101_AVCRA_32,20330
avc,32,plant,frame000106_AVCRA_32,21855
avc,32,plant,frame000111_AVCRA_32,20002
avc,32,plant,frame000116_AVCRA_32,22075
avc,32,plant,frame000121_AVCRA_32,22927
avc,32,plant,frame000126_AVCRA_32,23343
avc,32,plant,frame000131_AVCRA_32,17473
avc,32,plant,frame000136_AVCRA_32,19464
avc,32,plant,frame000141_AVCRA_32,24245
avc,32,plant,frame000146_AVCRA_32,29290
avc,32,plant,frame000151_AVCRA_32,13795
avc,32,plant,frame000156_AVCRA_32,23312
avc,32,plant,frame000161_AVCRA_32,19621
avc,32,plant,frame000166_AVCRA_32,0
avc,32,plant,frame000171_AVCRA_32,15305
avc,32,teddybear,frame000001_AVCRA_32,12088
avc,32,teddybear,frame000006_AVCRA_32,8723
avc,32,teddybear,frame000011_AVCRA_32,10239
avc,32,teddybear,frame000016_AVCRA_32,0
avc,32,teddybear,frame000021_AVCRA_32,15089
avc,32,teddybear,frame000026_AVCRA_32,16976
avc,32,teddybear,frame000031_AVCRA_32,15853
avc,32,teddybear,frame000036_AVCRA_32,16143
avc,32,teddybear,frame000041_AVCRA_32,21416
avc,32,teddybear,frame000046_AVCRA_32,8634
avc,32,teddybear,frame000051_AVCRA_32,0
avc,32,teddybear,frame000056_AVCRA_32,0
avc,32,teddybear,frame000061_AVCRA_32,15509
avc,32,teddybear,frame000066_AVCRA_32,1575
avc,32,teddybear,frame000071_AVCRA_32,0
avc,32,teddybear,frame000076_AVCRA_32,0
avc,32,teddybear,frame000081_AVCRA_32,0
avc,32,teddybear,frame000086_AVCRA_32,0
avc,32,teddybear,frame000091_AVCRA_32,6971
avc,32,teddybear,frame000096_AVCRA_32,20324
avc,32,teddybear,frame000101_AVCRA_32,21222
avc,32,teddybear,frame000106_AVCRA_32,21955
avc,32,teddybear,frame000111_AVCRA_32,22657
avc,32,teddybear,frame000116_AVCRA_32,20651
avc,32,teddybear,frame000121_AVCRA_32,19514
avc,32,teddybear,frame000126_AVCRA_32,19686
avc,32,teddybear,frame000131_AVCRA_32,10044
avc,32,teddybear,frame000136_AVCRA_32,13898
avc,32,teddybear,frame000141_AVCRA_32,14459
avc,32,teddybear,frame000146_AVCRA_32,13914
avc,32,teddybear,frame000151_AVCRA_32,16
avc,32,teddybear,frame000156_AVCRA_32,2415
avc,32,teddybear,frame000161_AVCRA_32,15131
avc,32,teddybear,frame000166_AVCRA_32,10154
avc,32,teddybear,frame000171_AVCRA_32,3378
avc,32,teddybear,frame000176_AVCRA_32,12788
avc,32,teddybear,frame000181_AVCRA_32,19
avc,32,teddybear,frame000186_AVCRA_32,0
avc,32,teddybear,frame000191_AVCRA_32,0
avc,32,teddybear,frame000196_AVCRA_32,0
avc,32,teddybear,frame000201_AVCRA_32,15137
avc,32,vase,frame000001_AVCRA_32,12307
avc,32,vase,frame000006_AVCRA_32,12469
avc,32,vase,frame000011_AVCRA_32,5551
avc,32,vase,frame000016_AVCRA_32,10711
avc,32,vase,frame000021_AVCRA_32,2398
avc,32,vase,frame000026_AVCRA_32,12560
avc,32,vase,frame000031_AVCRA_32,12784
avc,32,vase,frame000036_AVCRA_32,6001
avc,32,vase,frame000041_AVCRA_32,12760
avc,32,vase,frame000046_AVCRA_32,11476
avc,32,vase,frame000051_AVCRA_32,11624
avc,32,vase,frame000056_AVCRA_32,13183
avc,32,vase,frame000061_AVCRA_32,12743
avc,32,vase,frame000066_AVCRA_32,13628
avc,32,vase,frame000071_AVCRA_32,14527
avc,32,vase,frame000076_AVCRA_32,16196
avc,32,vase,frame000081_AVCRA_32,19796
avc,32,vase,frame000086_AVCRA_32,22323
avc,32,vase,frame000091_AVCRA_32,21040
avc,32,vase,frame000096_AVCRA_32,17852
avc,32,vase,frame000101_AVCRA_32,21137
avc,32,vase,frame000106_AVCRA_32,19063
avc,32,vase,frame000111_AVCRA_32,20257
avc,32,vase,frame000116_AVCRA_32,19497
avc,32,vase,frame000121_AVCRA_32,16293
avc,32,vase,frame000126_AVCRA_32,19852
avc,32,vase,frame000131_AVCRA_32,16455
avc,32,vase,frame000136_AVCRA_32,15266
avc,32,vase,frame000141_AVCRA_32,16004
avc,32,vase,frame000146_AVCRA_32,12827
avc,32,vase,frame000151_AVCRA_32,13540
avc,32,vase,frame000156_AVCRA_32,10093
avc,32,vase,frame000161_AVCRA_32,4804
avc,32,vase,frame000166_AVCRA_32,5229
avc,32,vase,frame000171_AVCRA_32,10982
avc,32,vase,frame000176_AVCRA_32,11275
avc,32,vase,frame000181_AVCRA_32,5207
avc,32,vase,frame000186_AVCRA_32,9271
avc,32,vase,frame000191_AVCRA_32,6114
avc,32,vase,frame000196_AVCRA_32,4217
avc,32,vase,frame000201_AVCRA_32,7759
avc,37,backpack,frame000001_AVCRA_37,31063
avc,37,backpack,frame000006_AVCRA_37,30313
avc,37,backpack,frame000011_AVCRA_37,25397
avc,37,backpack,frame000016_AVCRA_37,25686
avc,37,backpack,frame000021_AVCRA_37,27951
avc,37,backpack,frame000026_AVCRA_37,24937
avc,37,backpack,frame000031_AVCRA_37,28823
avc,37,backpack,frame000036_AVCRA_37,36661
avc,37,backpack,frame000041_AVCRA_37,18079
avc,37,backpack,frame000046_AVCRA_37,28739
avc,37,backpack,frame000051_AVCRA_37,38547
avc,37,backpack,frame000056_AVCRA_37,44635
avc,37,backpack,frame000061_AVCRA_37,47023
avc,37,backpack,frame000066_AVCRA_37,46281
avc,37,backpack,frame000071_AVCRA_37,39291
avc,37,backpack,frame000076_AVCRA_37,36291
avc,37,backpack,frame000081_AVCRA_37,47244
avc,37,backpack,frame000086_AVCRA_37,44042
avc,37,backpack,frame000091_AVCRA_37,44261
avc,37,backpack,frame000096_AVCRA_37,33548
avc,37,backpack,frame000101_AVCRA_37,38716
avc,37,backpack,frame000106_AVCRA_37,39138
avc,37,backpack,frame000111_AVCRA_37,17871
avc,37,backpack,frame000116_AVCRA_37,7258
avc,37,backpack,frame000121_AVCRA_37,3876
avc,37,backpack,frame000126_AVCRA_37,1726
avc,37,backpack,frame000131_AVCRA_37,1407
avc,37,backpack,frame000136_AVCRA_37,25926
avc,37,backpack,frame000141_AVCRA_37,40244
avc,37,backpack,frame000146_AVCRA_37,43626
avc,37,backpack,frame000151_AVCRA_37,0
avc,37,backpack,frame000156_AVCRA_37,14334
avc,37,backpack,frame000161_AVCRA_37,0
avc,37,backpack,frame000166_AVCRA_37,182
avc,37,backpack,frame000171_AVCRA_37,37563
avc,37,backpack,frame000176_AVCRA_37,40877
avc,37,backpack,frame000181_AVCRA_37,43494
avc,37,backpack,frame000186_AVCRA_37,41056
avc,37,backpack,frame000191_AVCRA_37,22577
avc,37,backpack,frame000196_AVCRA_37,34176
avc,37,backpack,frame000201_AVCRA_37,45314
avc,37,ball,frame000001_AVCRA_37,45234
avc,37,ball,frame000006_AVCRA_37,45151
avc,37,ball,frame000011_AVCRA_37,43795
avc,37,ball,frame000016_AVCRA_37,37962
avc,37,ball,frame000021_AVCRA_37,33810
avc,37,ball,frame000026_AVCRA_37,39442
avc,37,ball,frame000031_AVCRA_37,45726
avc,37,ball,frame000036_AVCRA_37,35216
avc,37,ball,frame000041_AVCRA_37,27985
avc,37,ball,frame000046_AVCRA_37,24202
avc,37,ball,frame000051_AVCRA_37,13864
avc,37,ball,frame000056_AVCRA_37,14763
avc,37,ball,frame000061_AVCRA_37,13970
avc,37,ball,frame000066_AVCRA_37,15346
avc,37,ball,frame000071_AVCRA_37,22425
avc,37,ball,frame000076_AVCRA_37,15952
avc,37,ball,frame000081_AVCRA_37,16058
avc,37,ball,frame000086_AVCRA_37,19648
avc,37,ball,frame000091_AVCRA_37,16241
avc,37,ball,frame000096_AVCRA_37,26094
avc,37,ball,frame000101_AVCRA_37,16489
avc,37,ball,frame000106_AVCRA_37,13408
avc,37,ball,frame000111_AVCRA_37,21333
avc,37,ball,frame000116_AVCRA_37,23213
avc,37,ball,frame000121_AVCRA_37,20622
avc,37,ball,frame000126_AVCRA_37,29494
avc,37,ball,frame000131_AVCRA_37,32908
avc,37,ball,frame000136_AVCRA_37,30748
avc,37,ball,frame000141_AVCRA_37,32369
avc,37,ball,frame000146_AVCRA_37,25422
avc,37,ball,frame000151_AVCRA_37,24691
avc,37,ball,frame000156_AVCRA_37,32895
avc,37,ball,frame000161_AVCRA_37,30974
avc,37,ball,frame000166_AVCRA_37,28720
avc,37,ball,frame000171_AVCRA_37,30128
avc,37,ball,frame000176_AVCRA_37,23592
avc,37,ball,frame000181_AVCRA_37,20622
avc,37,ball,frame000186_AVCRA_37,17812
avc,37,ball,frame000191_AVCRA_37,22028
avc,37,ball,frame000196_AVCRA_37,28037
avc,37,ball,frame000201_AVCRA_37,30545
avc,37,book,frame000001_AVCRA_37,41525
avc,37,book,frame000006_AVCRA_37,46396
avc,37,book,frame000011_AVCRA_37,48137
avc,37,book,frame000016_AVCRA_37,41370
avc,37,book,frame000021_AVCRA_37,29120
avc,37,book,frame000026_AVCRA_37,25523
avc,37,book,frame000031_AVCRA_37,33879
avc,37,book,frame000036_AVCRA_37,34802
avc,37,book,frame000041_AVCRA_37,41787
avc,37,book,frame000046_AVCRA_37,38998
avc,37,book,frame000051_AVCRA_37,27472
avc,37,book,frame000056_AVCRA_37,25138
avc,37,book,frame000061_AVCRA_37,23069
avc,37,book,frame000066_AVCRA_37,27736
avc,37,book,frame000071_AVCRA_37,29578
avc,37,book,frame000076_AVCRA_37,30569
avc,37,book,frame000081_AVCRA_37,33232
avc,37,book,frame000086_AVCRA_37,32277
avc,37,book,frame000091_AVCRA_37,38542
avc,37,book,frame000096_AVCRA_37,42777
avc,37,book,frame000101_AVCRA_37,39859
avc,37,book,frame000106_AVCRA_37,33959
avc,37,book,frame000111_AVCRA_37,30000
avc,37,book,frame000116_AVCRA_37,35937
avc,37,book,frame000121_AVCRA_37,35883
avc,37,book,frame000126_AVCRA_37,32601
avc,37,book,frame000131_AVCRA_37,29921
avc,37,book,frame000136_AVCRA_37,29171
avc,37,book,frame000141_AVCRA_37,25314
avc,37,book,frame000146_AVCRA_37,26005
avc,37,book,frame000151_AVCRA_37,19045
avc,37,book,frame000156_AVCRA_37,25611
avc,37,book,frame000161_AVCRA_37,37117
avc,37,book,frame000166_AVCRA_37,32523
avc,37,book,frame000171_AVCRA_37,35725
avc,37,book,frame000176_AVCRA_37,42129
avc,37,book,frame000181_AVCRA_37,38937
avc,37,book,frame000186_AVCRA_37,38375
avc,37,book,frame000191_AVCRA_37,36886
avc,37,book,frame000196_AVCRA_37,30013
avc,37,book,frame000201_AVCRA_37,28235
avc,37,chair,frame000001_AVCRA_37,2834
avc,37,chair,frame000006_AVCRA_37,4854
avc,37,chair,frame000011_AVCRA_37,10448
avc,37,chair,frame000016_AVCRA_37,18399
avc,37,chair,frame000021_AVCRA_37,36918
avc,37,chair,frame000026_AVCRA_37,35902
avc,37,chair,frame000031_AVCRA_37,25171
avc,37,chair,frame000036_AVCRA_37,4602
avc,37,chair,frame000041_AVCRA_37,10869
avc,37,chair,frame000046_AVCRA_37,18207
avc,37,chair,frame000051_AVCRA_37,22776
avc,37,chair,frame000056_AVCRA_37,18270
avc,37,chair,frame000061_AVCRA_37,10137
avc,37,chair,frame000066_AVCRA_37,19436
avc,37,chair,frame000071_AVCRA_37,14404
avc,37,chair,frame000076_AVCRA_37,10901
avc,37,chair,frame000081_AVCRA_37,6766
avc,37,chair,frame000086_AVCRA_37,4578
avc,37,chair,frame000091_AVCRA_37,3540
avc,37,chair,frame000096_AVCRA_37,5637
avc,37,chair,frame000101_AVCRA_37,2835
avc,37,chair,frame000106_AVCRA_37,2572
avc,37,chair,frame000111_AVCRA_37,3985
avc,37,chair,frame000116_AVCRA_37,1592
avc,37,chair,frame000121_AVCRA_37,6607
avc,37,chair,frame000126_AVCRA_37,8468
avc,37,chair,frame000131_AVCRA_37,10304
avc,37,chair,frame000136_AVCRA_37,5307
avc,37,chair,frame000141_AVCRA_37,7166
avc,37,chair,frame000146_AVCRA_37,9688
avc,37,chair,frame000151_AVCRA_37,11389
avc,37,chair,frame000156_AVCRA_37,9226
avc,37,chair,frame000161_AVCRA_37,11920
avc,37,chair,frame000166_AVCRA_37,7516
avc,37,chair,frame000171_AVCRA_37,2364
avc,37,chair,frame000176_AVCRA_37,4942
avc,37,chair,frame000181_AVCRA_37,4569
avc,37,chair,frame000186_AVCRA_37,4842
avc,37,chair,frame000191_AVCRA_37,230
avc,37,chair,frame000196_AVCRA_37,146
avc,37,chair,frame000201_AVCRA_37,3247
avc,37,handbag,frame000001_AVCRA_37,9725
avc,37,handbag,frame000006_AVCRA_37,10180
avc,37,handbag,frame000011_AVCRA_37,9424
avc,37,handbag,frame000016_AVCRA_37,10191
avc,37,handbag,frame000021_AVCRA_37,10595
avc,37,handbag,frame000026_AVCRA_37,7760
avc,37,handbag,frame000031_AVCRA_37,6491
avc,37,handbag,frame000036_AVCRA_37,11390
avc,37,handbag,frame000041_AVCRA_37,13588
avc,37,handbag,frame000046_AVCRA_37,24331
avc,37,handbag,frame000051_AVCRA_37,26461
avc,37,handbag,frame000056_AVCRA_37,22024
avc,37,handbag,frame000061_AVCRA_37,20773
avc,37,handbag,frame000066_AVCRA_37,14370
avc,37,handbag,frame000071_AVCRA_37,16348
avc,37,handbag,frame000076_AVCRA_37,14973
avc,37,handbag,frame000081_AVCRA_37,11143
avc,37,handbag,frame000086_AVCRA_37,6275
avc,37,handbag,frame000091_AVCRA_37,6114
avc,37,handbag,frame000096_AVCRA_37,9552
avc,37,handbag,frame000101_AVCRA_37,11880
avc,37,handbag,frame000106_AVCRA_37,19774
avc,37,handbag,frame000111_AVCRA_37,24634
avc,37,handbag,frame000116_AVCRA_37,27502
avc,37,handbag,frame000121_AVCRA_37,26795
avc,37,handbag,frame000126_AVCRA_37,35875
avc,37,handbag,frame000131_AVCRA_37,27880
avc,37,handbag,frame000136_AVCRA_37,23586
avc,37,handbag,frame000141_AVCRA_37,16264
avc,37,handbag,frame000146_AVCRA_37,11930
avc,37,handbag,frame000151_AVCRA_37,13733
avc,37,handbag,frame000156_AVCRA_37,14015
avc,37,handbag,frame000161_AVCRA_37,8130
avc,37,handbag,frame000166_AVCRA_37,13329
avc,37,handbag,frame000171_AVCRA_37,10917
avc,37,handbag,frame000176_AVCRA_37,11695
avc,37,handbag,frame000181_AVCRA_37,12357
avc,37,handbag,frame000186_AVCRA_37,8228
avc,37,handbag,frame000191_AVCRA_37,12153
avc,37,handbag,frame000196_AVCRA_37,14319
avc,37,handbag,frame000201_AVCRA_37,10930
avc,37,laptop,frame000001_AVCRA_37,6627
avc,37,laptop,frame000028_AVCRA_37,33039
avc,37,laptop,frame000045_AVCRA_37,5641
avc,37,laptop,frame000050_AVCRA_37,5138
avc,37,laptop,frame000055_AVCRA_37,23552
avc,37,laptop,frame000060_AVCRA_37,43932
avc,37,laptop,frame000065_AVCRA_37,45452
avc,37,laptop,frame000070_AVCRA_37,29584
avc,37,laptop,frame000075_AVCRA_37,8640
avc,37,laptop,frame000080_AVCRA_37,17466
avc,37,laptop,frame000085_AVCRA_37,49241
avc,37,laptop,frame000090_AVCRA_37,16740
avc,37,laptop,frame000095_AVCRA_37,30114
avc,37,laptop,frame000100_AVCRA_37,25177
avc,37,laptop,frame000105_AVCRA_37,30384
avc,37,laptop,frame000110_AVCRA_37,49473
avc,37,laptop,frame000115_AVCRA_37,48049
avc,37,laptop,frame000120_AVCRA_37,51280
avc,37,laptop,frame000125_AVCRA_37,61186
avc,37,laptop,frame000130_AVCRA_37,64481
avc,37,laptop,frame000135_AVCRA_37,52935
avc,37,laptop,frame000140_AVCRA_37,38728
avc,37,laptop,frame000145_AVCRA_37,26147
avc,37,laptop,frame000150_AVCRA_37,36454
avc,37,laptop,frame000155_AVCRA_37,47686
avc,37,laptop,frame000160_AVCRA_37,57792
avc,37,laptop,frame000165_AVCRA_37,48039
avc,37,laptop,frame000180_AVCRA_37,26193
avc,37,plant,frame000001_AVCRA_37,10301
avc,37,plant,frame000006_AVCRA_37,13384
avc,37,plant,frame000011_AVCRA_37,13591
avc,37,plant,frame000016_AVCRA_37,9780
avc,37,plant,frame000021_AVCRA_37,12025
avc,37,plant,frame000026_AVCRA_37,15817
avc,37,plant,frame000031_AVCRA_37,17528
avc,37,plant,frame000036_AVCRA_37,20740
avc,37,plant,frame000041_AVCRA_37,15650
avc,37,plant,frame000046_AVCRA_37,1007
avc,37,plant,frame000051_AVCRA_37,15593
avc,37,plant,frame000056_AVCRA_37,23764
avc,37,plant,frame000061_AVCRA_37,25191
avc,37,plant,frame000066_AVCRA_37,14479
avc,37,plant,frame000071_AVCRA_37,19652
avc,37,plant,frame000076_AVCRA_37,9446
avc,37,plant,frame000081_AVCRA_37,16668
avc,37,plant,frame000086_AVCRA_37,19669
avc,37,plant,frame000091_AVCRA_37,16940
avc,37,plant,frame000096_AVCRA_37,0
avc,37,plant,frame000101_AVCRA_37,19611
avc,37,plant,frame000106_AVCRA_37,19887
avc,37,plant,frame000111_AVCRA_37,19291
avc,37,plant,frame000116_AVCRA_37,20173
avc,37,plant,frame000121_AVCRA_37,21730
avc,37,plant,frame000126_AVCRA_37,23130
avc,37,plant,frame000131_AVCRA_37,18732
avc,37,plant,frame000136_AVCRA_37,19189
avc,37,plant,frame000141_AVCRA_37,23605
avc,37,plant,frame000146_AVCRA_37,29218
avc,37,plant,frame000151_AVCRA_37,6257
avc,37,plant,frame000156_AVCRA_37,21517
avc,37,plant,frame000161_AVCRA_37,19079
avc,37,plant,frame000166_AVCRA_37,0
avc,37,plant,frame000171_AVCRA_37,15035
avc,37,teddybear,frame000001_AVCRA_37,4849
avc,37,teddybear,frame000006_AVCRA_37,1800
avc,37,teddybear,frame000011_AVCRA_37,1220
avc,37,teddybear,frame000016_AVCRA_37,183
avc,37,teddybear,frame000021_AVCRA_37,5050
avc,37,teddybear,frame000026_AVCRA_37,16914
avc,37,teddybear,frame000031_AVCRA_37,13430
avc,37,teddybear,frame000036_AVCRA_37,17852
avc,37,teddybear,frame000041_AVCRA_37,9680
avc,37,teddybear,frame000046_AVCRA_37,91
avc,37,teddybear,frame000051_AVCRA_37,0
avc,37,teddybear,frame000056_AVCRA_37,0
avc,37,teddybear,frame000061_AVCRA_37,14874
avc,37,teddybear,frame000066_AVCRA_37,221
avc,37,teddybear,frame000071_AVCRA_37,0
avc,37,teddybear,frame000076_AVCRA_37,0
avc,37,teddybear,frame000081_AVCRA_37,0
avc,37,teddybear,frame000086_AVCRA_37,0
avc,37,teddybear,frame000091_AVCRA_37,0
avc,37,teddybear,frame000096_AVCRA_37,19610
avc,37,teddybear,frame000101_AVCRA_37,20912
avc,37,teddybear,frame000106_AVCRA_37,21185
avc,37,teddybear,frame000111_AVCRA_37,22527
avc,37,teddybear,frame000116_AVCRA_37,19622
avc,37,teddybear,frame000121_AVCRA_37,18515
avc,37,teddybear,frame000126_AVCRA_37,19726
avc,37,teddybear,frame000131_AVCRA_37,244
avc,37,teddybear,frame000136_AVCRA_37,0
avc,37,teddybear,frame000141_AVCRA_37,12122
avc,37,teddybear,frame000146_AVCRA_37,13932
avc,37,teddybear,frame000151_AVCRA_37,0
avc,37,teddybear,frame000156_AVCRA_37,12
avc,37,teddybear,frame000161_AVCRA_37,14702
avc,37,teddybear,frame000166_AVCRA_37,10993
avc,37,teddybear,frame000171_AVCRA_37,4926
avc,37,teddybear,frame000176_AVCRA_37,155
avc,37,teddybear,frame000181_AVCRA_37,3
avc,37,teddybear,frame000186_AVCRA_37,0
avc,37,teddybear,frame000191_AVCRA_37,0
avc,37,teddybear,frame000196_AVCRA_37,0
avc,37,teddybear,frame000201_AVCRA_37,14089
avc,37,vase,frame000001_AVCRA_37,9354
avc,37,vase,frame000006_AVCRA_37,10489
avc,37,vase,frame000011_AVCRA_37,4098
avc,37,vase,frame000016_AVCRA_37,9277
avc,37,vase,frame000021_AVCRA_37,3949
avc,37,vase,frame000026_AVCRA_37,6451
avc,37,vase,frame000031_AVCRA_37,11018
avc,37,vase,frame000036_AVCRA_37,8276
avc,37,vase,frame000041_AVCRA_37,12553
avc,37,vase,frame000046_AVCRA_37,11219
avc,37,vase,frame000051_AVCRA_37,12426
avc,37,vase,frame000056_AVCRA_37,13898
avc,37,vase,frame000061_AVCRA_37,11061
avc,37,vase,frame000066_AVCRA_37,11901
avc,37,vase,frame000071_AVCRA_37,13795
avc,37,vase,frame000076_AVCRA_37,9337
avc,37,vase,frame000081_AVCRA_37,19011
avc,37,vase,frame000086_AVCRA_37,21207
avc,37,vase,frame000091_AVCRA_37,18747
avc,37,vase,frame000096_AVCRA_37,16343
avc,37,vase,frame000101_AVCRA_37,17964
avc,37,vase,frame000106_AVCRA_37,17717
avc,37,vase,frame000111_AVCRA_37,19565
avc,37,vase,frame000116_AVCRA_37,14991
avc,37,vase,frame000121_AVCRA_37,16188
avc,37,vase,frame000126_AVCRA_37,19713
avc,37,vase,frame000131_AVCRA_37,15947
avc,37,vase,frame000136_AVCRA_37,15078
avc,37,vase,frame000141_AVCRA_37,15745
avc,37,vase,frame000146_AVCRA_37,11867
avc,37,vase,frame000151_AVCRA_37,13040
avc,37,vase,frame000156_AVCRA_37,4199
avc,37,vase,frame000161_AVCRA_37,3257
avc,37,vase,frame000166_AVCRA_37,6478
avc,37,vase,frame000171_AVCRA_37,11058
avc,37,vase,frame000176_AVCRA_37,12313
avc,37,vase,frame000181_AVCRA_37,3707
avc,37,vase,frame000186_AVCRA_37,5922
avc,37,vase,frame000191_AVCRA_37,7139
avc,37,vase,frame000196_AVCRA_37,3499
avc,37,vase,frame000201_AVCRA_37,4814
avc,42,backpack,frame000001_AVCRA_42,24433
avc,42,backpack,frame000006_AVCRA_42,24128
avc,42,backpack,frame000011_AVCRA_42,21275
avc,42,backpack,frame000016_AVCRA_42,3917
avc,42,backpack,frame000021_AVCRA_42,1826
avc,42,backpack,frame000026_AVCRA_42,0
avc,42,backpack,frame000031_AVCRA_42,12142
avc,42,backpack,frame000036_AVCRA_42,12291
avc,42,backpack,frame000041_AVCRA_42,0
avc,42,backpack,frame000046_AVCRA_42,20485
avc,42,backpack,frame000051_AVCRA_42,27698
avc,42,backpack,frame000056_AVCRA_42,17996
avc,42,backpack,frame000061_AVCRA_42,30823
avc,42,backpack,frame000066_AVCRA_42,23286
avc,42,backpack,frame000071_AVCRA_42,0
avc,42,backpack,frame000076_AVCRA_42,0
avc,42,backpack,frame000081_AVCRA_42,33217
avc,42,backpack,frame000086_AVCRA_42,29702
avc,42,backpack,frame000091_AVCRA_42,5708
avc,42,backpack,frame000096_AVCRA_42,0
avc,42,backpack,frame000101_AVCRA_42,23555
avc,42,backpack,frame000106_AVCRA_42,32959
avc,42,backpack,frame000111_AVCRA_42,6576
avc,42,backpack,frame000116_AVCRA_42,0
avc,42,backpack,frame000121_AVCRA_42,0
avc,42,backpack,frame000126_AVCRA_42,0
avc,42,backpack,frame000131_AVCRA_42,0
avc,42,backpack,frame000136_AVCRA_42,0
avc,42,backpack,frame000141_AVCRA_42,25901
avc,42,backpack,frame000146_AVCRA_42,14383
avc,42,backpack,frame000151_AVCRA_42,0
avc,42,backpack,frame000156_AVCRA_42,0
avc,42,backpack,frame000161_AVCRA_42,0
avc,42,backpack,frame000166_AVCRA_42,0
avc,42,backpack,frame000171_AVCRA_42,2319
avc,42,backpack,frame000176_AVCRA_42,19185
avc,42,backpack,frame000181_AVCRA_42,35666
avc,42,backpack,frame000186_AVCRA_42,38013
avc,42,backpack,frame000191_AVCRA_42,4775
avc,42,backpack,frame000196_AVCRA_42,33260
avc,42,backpack,frame000201_AVCRA_42,31384
avc,42,ball,frame000001_AVCRA_42,39578
avc,42,ball,frame000006_AVCRA_42,39033
avc,42,ball,frame000011_AVCRA_42,37506
avc,42,ball,frame000016_AVCRA_42,34234
avc,42,ball,frame000021_AVCRA_42,37701
avc,42,ball,frame000026_AVCRA_42,39583
avc,42,ball,frame000031_AVCRA_42,43454
avc,42,ball,frame000036_AVCRA_42,39772
avc,42,ball,frame000041_AVCRA_42,32688
avc,42,ball,frame000046_AVCRA_42,26728
avc,42,ball,frame000051_AVCRA_42,6463
avc,42,ball,frame000056_AVCRA_42,12279
avc,42,ball,frame000061_AVCRA_42,10338
avc,42,ball,frame000066_AVCRA_42,14535
avc,42,ball,frame000071_AVCRA_42,24255
avc,42,ball,frame000076_AVCRA_42,17655
avc,42,ball,frame000081_AVCRA_42,23564
avc,42,ball,frame000086_AVCRA_42,23263
avc,42,ball,frame000091_AVCRA_42,23254
avc,42,ball,frame000096_AVCRA_42,28412
avc,42,ball,frame000101_AVCRA_42,15118
avc,42,ball,frame000106_AVCRA_42,19027
avc,42,ball,frame000111_AVCRA_42,21620
avc,42,ball,frame000116_AVCRA_42,14599
avc,42,ball,frame000121_AVCRA_42,15392
avc,42,ball,frame000126_AVCRA_42,24160
avc,42,ball,frame000131_AVCRA_42,20550
avc,42,ball,frame000136_AVCRA_42,30387
avc,42,ball,frame000141_AVCRA_42,29522
avc,42,ball,frame000146_AVCRA_42,19694
avc,42,ball,frame000151_AVCRA_42,20790
avc,42,ball,frame000156_AVCRA_42,28509
avc,42,ball,frame000161_AVCRA_42,30643
avc,42,ball,frame000166_AVCRA_42,26265
avc,42,ball,frame000171_AVCRA_42,26342
avc,42,ball,frame000176_AVCRA_42,18397
avc,42,ball,frame000181_AVCRA_42,14271
avc,42,ball,frame000186_AVCRA_42,16843
avc,42,ball,frame000191_AVCRA_42,21960
avc,42,ball,frame000196_AVCRA_42,20540
avc,42,ball,frame000201_AVCRA_42,21612
avc,42,book,frame000001_AVCRA_42,34245
avc,42,book,frame000006_AVCRA_42,38096
avc,42,book,frame000011_AVCRA_42,43310
avc,42,book,frame000016_AVCRA_42,40365
avc,42,book,frame000021_AVCRA_42,13890
avc,42,book,frame000026_AVCRA_42,15756
avc,42,book,frame000031_AVCRA_42,31102
avc,42,book,frame000036_AVCRA_42,26255
avc,42,book,frame000041_AVCRA_42,33345
avc,42,book,frame000046_AVCRA_42,35329
avc,42,book,frame000051_AVCRA_42,26667
avc,42,book,frame000056_AVCRA_42,25229
avc,42,book,frame000061_AVCRA_42,19743
avc,42,book,frame000066_AVCRA_42,26333
avc,42,book,frame000071_AVCRA_42,28582
